route,location,url,avg_stars,your_stars,route_type,rating,pitches,length_,area_latitude,area_longitude,url_id,grade
Ain't But This Other Way,Jesus Chrysler Boulder > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112574335/aint-but-this-other-way,2.0,-1,Boulder,V0,1,6.0,37.415820000000004,-118.44842,112574335,0.0
Zero Roof,Zero Cave > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112475705/zero-roof,2.7,-1,Boulder,V0,1,8.0,37.4159,-118.44855,112475705,0.0
Zero Hero,Zero Cave > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112475711/zero-hero,2.0,-1,Boulder,V0,1,5.0,37.4159,-118.44855,112475711,0.0
Zero,Zero Boulder > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112475780/zero,2.0,-1,Boulder,V0,1,7.0,37.4159,-118.44856999999999,112475780,0.0
Zero Arete,Zero Boulder > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112475869/zero-arete,1.5,-1,Boulder,V0,1,8.0,37.4159,-118.44856999999999,112475869,0.0
Jugula,Zero Boulder > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112475878/jugula,2.0,-1,Boulder,V0,1,8.0,37.4159,-118.44856999999999,112475878,0.0
Elephant Graveyard,Serengeti Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106086059/elephant-graveyard,2.1,-1,Boulder,V0,1,15.0,37.418440000000004,-118.45268999999999,106086059,0.0
Incoming,Serengeti Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106086071/incoming,2.4,-1,Boulder,V0,1,20.0,37.418440000000004,-118.45268999999999,106086071,0.0
Cilley Mantel,Cilley Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106326694/cilley-mantel,1.8,-1,Boulder,V0,1,10.0,37.41847,-118.45248000000001,106326694,0.0
Problem A,Slab Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111470673/problem-a,1.0,-1,Boulder,V0,1,10.0,37.41827,-118.45276000000001,111470673,0.0
Don't Be A Cry Baby,Cry Baby Buttress > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111481114/dont-be-a-cry-baby,2.0,-1,Boulder,V0,1,15.0,37.41925,-118.45371999999999,111481114,0.0
Fractured Personality,Split Melon Right Boulder > Split Melon Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106996259/fractured-personality,1.6,-1,Boulder,V0,1,,37.41706,-118.45061000000001,106996259,0.0
Corner Route,Corner Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106100119/corner-route,3.3,-1,Boulder,V0+,1,18.0,37.41632,-118.44928,106100119,0.25
Indicision,Happy Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106086113/indicision,1.6,-1,Boulder,V0+,1,15.0,37.41747,-118.45136000000001,106086113,0.25
Happy Hooker,"More Water, Less Power Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106130507/happy-hooker,2.1,-1,Boulder,V0+,1,10.0,37.41724,-118.45103,106130507,0.25
Carpenters Arete,"More Water, Less Power Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106131955/carpenters-arete,1.5,-1,Boulder,V0+,1,10.0,37.41724,-118.45103,106131955,0.25
Any Which Way,"More Water, Less Power Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106131960/any-which-way,1.8,-1,Boulder,V0+,1,10.0,37.41724,-118.45103,106131960,0.25
Cross Roads,Heavenly Path Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106093012/cross-roads,2.6,-1,Boulder,V0+,1,25.0,37.41718,-118.45095,106093012,0.25
Donkey Boy,Heavenly Path Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106093047/donkey-boy,2.5,-1,Boulder,V0+ PG13,1,18.0,37.41718,-118.45095,106093047,0.25
Blue Note Special,Back Walls > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106976711/blue-note-special,3.0,-1,Boulder,V0+,1,12.0,37.41728,-118.45034,106976711,0.25
Celebrate the Stars,Secret Arete Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106996359/celebrate-the-stars,2.0,-1,Boulder,V0+,1,,37.417970000000004,-118.45146000000001,106996359,0.25
I Want a Guy Who Appreciates Me and Buys Me Nice Underwear!,The Citadel Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106996391/i-want-a-guy-who-appreciates-me-and-buys-me-nice-underwear,0.0,-1,Boulder,V0+,1,,37.41793,-118.45156999999999,106996391,0.25
Killing Fields,The Citadel Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106996417/killing-fields,0.0,-1,Boulder,V0+,1,,37.41793,-118.45156999999999,106996417,0.25
Problem A,Rio Rose Boulder > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106997072/problem-a,1.0,-1,Boulder,V0+,1,12.0,37.41675,-118.44941999999999,106997072,0.25
Flying Saucer,Flying Saucer Rock > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106997387/flying-saucer,2.7,-1,Boulder,V0+,1,15.0,37.41675,-118.44941999999999,106997387,0.25
"Oh Baby, Veruca!",Baby Boulder > Cracks On The Rim Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106977743/oh-baby-veruca,1.0,-1,Boulder,V0+,1,15.0,37.41646,-118.44882,106977743,0.25
Vermicious Knid,The Uncracked Wall > Cracks On The Rim Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106977977/vermicious-knid,1.5,-1,Boulder,V0+,1,15.0,37.41646,-118.44882,106977977,0.25
"I Am Leaving For Constantinople, Tonight",Offwidth Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106996317/i-am-leaving-for-constantinople-tonight,2.0,-1,Boulder,V0+,1,,37.41747,-118.45071000000002,106996317,0.25
Lichen Slab,Southern Section > Frontierland > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106273783/lichen-slab,2.0,-1,Boulder,V0+,1,15.0,37.41548,-118.44911,106273783,0.25
Grand Trianon,Front Block > Hall of Mirrors Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107898123/grand-trianon,1.0,-1,Boulder,V0+,1,10.0,37.41622,-118.45021000000001,107898123,0.25
The Salon of Hercules,The Hall of Mirrors > Hall of Mirrors Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107898203/the-salon-of-hercules,1.0,-1,Boulder,V0+,1,12.0,37.41622,-118.45021000000001,107898203,0.25
Napoleon's Bedroom,The Hall of Mirrors > Hall of Mirrors Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107898211/napoleons-bedroom,2.0,-1,Boulder,V0+,1,12.0,37.41622,-118.45021000000001,107898211,0.25
Hog Farm,Wavy Gravy Boulder > Wavy Gravy Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106086162/hog-farm,1.7,-1,Boulder,V0+,1,10.0,37.416470000000004,-118.44993999999998,106086162,0.25
Tom's Cruise,Top Gun Boulders > Top Gun Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107035617/toms-cruise,2.0,-1,Boulder,V0+,1,15.0,37.4191,-118.4546,107035617,0.25
Flyboy,Top Gun Boulders > Top Gun Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107939713/flyboy,1.0,-1,Boulder,V0+,1,10.0,37.4191,-118.4546,107939713,0.25
Invisibility Lessons,Top Gun Boulders > Top Gun Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111480898/invisibility-lessons,1.0,-1,Boulder,V0+,1,15.0,37.4191,-118.4546,111480898,0.25
End of the Road,Wayko Boulder > Top Gun Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106995166/end-of-the-road,1.4,-1,Boulder,V0+,1,,37.41904,-118.45447,106995166,0.25
Too Hard For Bob Harrington,Classique Boulder > Tom Peter's Slab Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106275390/too-hard-for-bob-harrington,1.4,-1,Boulder,V0+ PG13,1,15.0,37.41607,-118.44887,106275390,0.25
Too Much For Mike Pope,Classique Boulder > Tom Peter's Slab Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106275397/too-much-for-mike-pope,2.4,-1,Boulder,V0+ PG13,1,15.0,37.41607,-118.44887,106275397,0.25
Classique,Classique Boulder > Tom Peter's Slab Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106275404/classique,2.9,-1,Boulder,V0+ PG13,1,15.0,37.41607,-118.44887,106275404,0.25
Strange Quotations,Strange Boulder > Tom Peter's Slab Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106999123/strange-quotations,2.7,-1,Boulder,V0+,1,,37.4161,-118.44905,106999123,0.25
Another Stranger,Strange Boulder > Tom Peter's Slab Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107005433/another-stranger,1.8,-1,Boulder,V0+,1,,37.4161,-118.44905,107005433,0.25
Ain't But the One Way,Jesus Chrysler Boulder > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107504667/aint-but-the-one-way,2.7,-1,Boulder,V0+,1,15.0,37.415820000000004,-118.44842,107504667,0.25
You're a Disc Jockey: Whats That?,Serengeti Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106086065/youre-a-disc-jockey-whats-that,1.2,-1,Boulder,V0+,1,15.0,37.418440000000004,-118.45268999999999,106086065,0.25
