,Route,Location,URL,Avg Stars,Your Stars,Route Type,Rating,Pitches,Length,Area Latitude,Area Longitude,StarRatings,SuggestedRatings,OnToDoLists,Ticks
356,Ketron Classic,Savannah Boulder > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106054139/ketron-classic,3.5,-1,Boulder,V4,1,,37.418,-118.45200000000001,277,83,287,488
357,Savannah,Savannah Boulder > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111894972/savannah,2.1,-1,Boulder,V4,1,,37.418,-118.45200000000001,7,1,7,11
358,My Fingers In Your Brain,Grindrite Boulder > Tom Peter's Slab Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106617389/my-fingers-in-your-brain,2.3,-1,Boulder,V4,1,20.0,37.41602,-118.44908999999998,8,4,6,7
359,Beer Tumor Right,Headbangers Cave > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106275488/beer-tumor-right,2.7,-1,Boulder,V4,1,10.0,37.41591,-118.44877,53,16,15,83
360,Unnamed,Dusty Cave > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108061584/unnamed,3.0,-1,Boulder,V4 PG13,1,15.0,37.4158,-118.4483,2,2,0,2
361,Duck Bill Dyno,Zero Cave > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112475725/duck-bill-dyno,2.0,-1,Boulder,V4,1,6.0,37.4159,-118.44855,1,1,0,2
362,War Drum,Serengeti Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106052578/war-drum,1.9,-1,Boulder,V4,1,,37.418440000000004,-118.45268999999999,8,2,10,13
363,The Flying Zebra,Serengeti Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107006182/the-flying-zebra,3.4,-1,Boulder,V4,1,,37.418440000000004,-118.45268999999999,45,10,48,62
364,Bleached Bones,Bleached Bones Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106052632/bleached-bones,2.8,-1,Boulder,V4,1,,37.4185,-118.45253000000001,126,51,89,209
365,Burning Rubber Necklace,Soweto Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106055538/burning-rubber-necklace,3.0,-1,Boulder,V4,1,,37.41857,-118.45256,24,14,36,43
366,I'll Never Be A Veteran,Soweto Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106326722/ill-never-be-a-veteran,1.8,-1,Boulder,V4,1,12.0,37.41857,-118.45256,4,1,5,8
367,Gamekeeper Clifford,Cry Baby Boulder > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111480995/gamekeeper-clifford,2.0,-1,Boulder,V4,1,15.0,37.41919,-118.45364,2,2,1,2
368,Cleopatra,Cleopatra Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107092849/cleopatra,4.0,-1,Boulder,V4 PG13,1,20.0,37.41873,-118.45395,1,1,17,3
369,Tin Man,Cleopatra Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108046897/tin-man,3.0,-1,Boulder,V4-5,1,12.0,37.41873,-118.45395,1,1,5,1
370,Gleaner Variation,Gleaner Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/109877074/gleaner-variation,3.0,-1,Boulder,V5,1,15.0,37.416309999999996,-118.44951,2,2,8,1
371,Vulcan Crawl,Happy Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105988468/vulcan-crawl,3.1,-1,Boulder,V5,1,30.0,37.41747,-118.45136000000001,24,8,32,28
372,Weapons of Mass Distraction,Happy Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/109137876/weapons-of-mass-distraction,2.5,-1,Boulder,V5,1,10.0,37.41747,-118.45136000000001,6,3,8,7
373,Groundwater,"More Water, Less Power Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106093061/groundwater,2.1,-1,Boulder,V5,1,,37.41724,-118.45103,63,24,36,90
374,Better to Light a Candle than to Curse the Darkness,Heavenly Path Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111683851/better-to-light-a-candle-than-to-curse-the-darkness,2.0,-1,Boulder,V5,1,,37.41718,-118.45095,2,1,3,3
375,Land of Milk and Honey,Little Country Girl Alcove > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107948339/land-of-milk-and-honey,2.0,-1,Boulder,V5,1,,37.41728,-118.45034,1,1,0,0
376,Done With The South,Water Saps Cave > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106997340/done-with-the-south,3.1,-1,Boulder,V5 PG13,1,20.0,37.41675,-118.44941999999999,21,6,20,21
377,Wills Arete,Desert Skies/Morning Dove Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106337264/wills-arete,3.0,-1,Boulder,V5,1,20.0,37.41698,-118.45133,23,7,22,20
378,Mr. Happy,Toxic Avenger Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107490517/mr-happy,2.6,-1,Boulder,V5,1,,37.4161,-118.45012,30,13,25,38
379,There's Nothing You Can Do That Can't Be Done,Southern Section > Frontierland > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107541899/theres-nothing-you-can-do-that-cant-be-done,1.0,-1,Boulder,V5,1,15.0,37.41548,-118.44911,1,1,1,0
380,Hair Trigger,Hair Trigger Wall > Frontierland > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107541921/hair-trigger,2.5,-1,Boulder,V5,1,12.0,37.415490000000005,-118.44928,2,2,3,2
381,Hair Trigger - Variation,Hair Trigger Wall > Frontierland > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107541927/hair-trigger-variation,2.2,-1,Boulder,V5,1,18.0,37.415490000000005,-118.44928,6,3,2,3
382,Alex Patterson,Sabres of Paradise > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107045732/alex-patterson,2.4,-1,Boulder,V5,1,,37.415690000000005,-118.44957,5,2,4,7
383,Rene,Hand to Hand Combat Wall > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106279726/rene,3.6,-1,Boulder,V5 PG13,1,22.0,37.41588,-118.44993000000001,53,22,78,62
384,Sidepull Problem,Hand to Hand Combat Wall > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107045626/sidepull-problem,2.1,-1,Boulder,V5,1,10.0,37.41588,-118.44993000000001,9,2,8,10
385,Captain Hook,Captain Hook Alcove > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107009331/captain-hook,2.7,-1,Boulder,V5,1,10.0,37.416,-118.45,23,9,28,32
386,Hong Kong Phooey,King Louis > Hall of Mirrors Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/116100150/hong-kong-phooey,2.0,-1,Boulder,V5,1,10.0,37.41622,-118.45021000000001,1,1,0,1
387,Sucker Punch,Fred Boulder > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106126697/sucker-punch,2.6,-1,Boulder,V5,1,8.0,37.4182,-118.4521,56,31,87,82
388,East Easy Rider,Fred Boulder > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106126708/east-easy-rider,2.2,-1,Boulder,V5,1,15.0,37.4182,-118.4521,15,4,16,25
389,Banana-rang Delight,Headbangers Cave > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112795838/banana-rang-delight,3.0,-1,Boulder,V5,1,10.0,37.41591,-118.44877,1,1,6,1
390,Groundhog Day,Zero Boulder > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112475862/groundhog-day,2.3,-1,Boulder,V5,1,8.0,37.4159,-118.44856999999999,6,5,4,9
391,Serengeti,Serengeti Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106052564/serengeti,3.3,-1,Boulder,V5,1,15.0,37.418440000000004,-118.45268999999999,283,102,359,452
392,Son of Claudius Rufus,Safe Surfer Boulder > Split Melon Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107007903/son-of-claudius-rufus,2.8,-1,Boulder,V5,1,,37.417,-118.4509,109,46,66,205
393,More Water Less Power,"More Water, Less Power Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/112501940/more-water-less-power,2.5,-1,Boulder,V5+,1,40.0,37.41724,-118.45103,2,1,11,3
394,Intolerable Cruelty,Coen Brothers Boulder > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106997382/intolerable-cruelty,1.0,-1,Boulder,V5+,1,12.0,37.41675,-118.44941999999999,1,1,0,0
395,Maximilien,Maximilien Buttress > Hall of Mirrors Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107898129/maximilien,1.0,-1,Boulder,V5+,1,15.0,37.41622,-118.45021000000001,1,1,2,0
396,Control Technique,Slap Happy Boulder > Wavy Gravy Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/110781007/control-technique,1.3,-1,Boulder,V5-6,1,,37.41653,-118.44996,3,2,0,6
397,Big City Boy,Little Country Girl Alcove > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107948292/big-city-boy,2.0,-1,Boulder,V6-,1,12.0,37.41728,-118.45034,4,2,2,4
398,DIRT is a Four Letter Word,Sabres of Paradise > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107017214/dirt-is-a-four-letter-word,1.0,-1,Boulder,V6-,1,8.0,37.415690000000005,-118.44957,2,1,0,1
399,The Gleaner,Gleaner Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106099405/the-gleaner,3.1,-1,Boulder,V6,1,15.0,37.416309999999996,-118.44951,57,32,96,79
400,The Hulk,Happy Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105988462/the-hulk,3.7,-1,Boulder,V6,1,15.0,37.41747,-118.45136000000001,209,67,408,327
401,Action Figure,Action Figure Cave > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106068458/action-figure,2.9,-1,Boulder,V6,1,8.0,37.41749,-118.45018,54,25,78,64
402,Little Country Girl,Little Country Girl Alcove > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107948331/little-country-girl,1.0,-1,Boulder,V6,1,12.0,37.41728,-118.45034,3,2,0,2
403,Rheinstor,Shadow Play Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106331192/rheinstor,2.6,-1,Boulder,V6,1,15.0,37.41788,-118.45147,9,6,3,9
404,Vampyros Lesbos,Shadow Play Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111726288/vampyros-lesbos,2.6,-1,Boulder,V6,1,15.0,37.41788,-118.45147,5,3,0,4
405,Vampiric Sceptre,Shadow Play Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111726350/vampiric-sceptre,2.0,-1,Boulder,V6,1,,37.41788,-118.45147,1,1,1,0
406,Atari,Atari Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106044386/atari,3.9,-1,Boulder,V6 R,1,14.0,37.4165,-118.44828999999999,52,19,294,68
407,Oompa-Loompa,The Cracks On The Rim Right Side > Cracks On The Rim Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106977829/oompa-loompa,1.0,-1,Boulder,V6 PG13,1,15.0,37.416540000000005,-118.44872,1,1,0,0
408,Take the Force of the Blow,Desert Skies/Morning Dove Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106126727/take-the-force-of-the-blow,2.3,-1,Boulder,V6,1,12.0,37.41698,-118.45133,4,2,6,2
409,Mister Witty,Desert Skies/Morning Dove Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106126733/mister-witty,3.6,-1,Boulder,V6 PG13,1,15.0,37.41698,-118.45133,98,39,137,163
410,Every Color You Are,Desert Skies/Morning Dove Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106126755/every-color-you-are,3.7,-1,Boulder,V6,1,15.0,37.41698,-118.45133,91,27,265,148
411,Pappa Chubby,Toxic Avenger Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106070999/pappa-chubby,2.2,-1,Boulder,V6,1,10.0,37.4161,-118.45012,5,4,3,4
412,Piss and Vinegar,Toxic Avenger Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111703806/piss-and-vinegar,0.0,-1,Boulder,V6,1,14.0,37.4161,-118.45012,2,1,0,0
413,The Clapper,Clapper Boulder > Clapper Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106330624/the-clapper,3.1,-1,Boulder,V6,1,12.0,37.41533,-118.44877,64,23,58,87
414,WORK is a Four Letter Word,Work Wall > Frontierland > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107541948/work-is-a-four-letter-word,2.4,-1,Boulder,V6,1,15.0,37.4156,-118.4494,14,5,3,13
415,Problem B,Sabres of Paradise > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107045695/problem-b,1.0,-1,Boulder,V6,1,10.0,37.415690000000005,-118.44957,1,1,0,0
416,Powis Traverse,Powis Boulder > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107045640/powis-traverse,3.0,-1,Boulder,V6,1,15.0,37.41588,-118.44985,3,1,5,2
417,The French Connection,Maximilien Buttress > Hall of Mirrors Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107898134/the-french-connection,3.4,-1,Boulder,V6,1,18.0,37.41622,-118.45021000000001,26,7,70,59
418,The Twilight Zone,BD Boulder > Wavy Gravy Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106086641/the-twilight-zone,1.5,-1,Boulder,V6,1,10.0,37.41657,-118.44993000000001,2,1,2,2
419,Wainright,More Smack Boulders > Top Gun Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106997254/wainright,2.0,-1,Boulder,V6,1,,37.4191,-118.4543,2,2,1,0
420,Pop-A-Tendon Dyno,Fred Boulder > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107940077/pop-a-tendon-dyno,2.0,-1,Boulder,V6,1,10.0,37.4182,-118.4521,4,1,6,3
421,Crispin Waddy,Crispin Waddy Alcove > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111470713/crispin-waddy,1.8,-1,Boulder,V6,1,12.0,37.4183,-118.45297,5,2,4,7
422,Crimpanzee,Chimpanzee Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111470751/crimpanzee,1.0,-1,Boulder,V6,1,15.0,37.41816,-118.45296,1,1,1,0
423,Hematoma,Chimpanzee Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111470757/hematoma,3.0,-1,Boulder,V6 PG13,1,18.0,37.41816,-118.45296,1,1,2,0
424,Son of Safesurfer,Safe Surfer Boulder > Split Melon Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114170968/son-of-safesurfer,2.5,-1,Boulder,V6,1,17.0,37.417,-118.4509,2,2,4,1
425,Squeeze Job,Cleopatra Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108512399/squeeze-job,3.0,-1,Boulder,V6,1,12.0,37.41873,-118.45395,1,1,0,0
426,Bigs Cafe,Cleopatra Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108512416/bigs-cafe,3.0,-1,Boulder,V6,1,,37.41873,-118.45395,1,1,0,0
427,Karma,Karma Alcove > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106952969/karma,3.1,-1,Boulder,V6+,1,12.0,37.41855,-118.45283,21,8,28,23
428,Twilight Variation,BD Boulder > Wavy Gravy Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112500020/twilight-variation,1.0,-1,Boulder,V6-7,1,6.0,37.41657,-118.44993000000001,2,1,0,1
429,Orange Crush,Highbrow Area > Frontierland > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106068427/orange-crush,2.0,-1,Boulder,V7-,1,8.0,37.4155,-118.44922,4,2,2,3
430,Rave,Slow Dance Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106381928/rave,3.2,-1,Boulder,V7,1,15.0,37.41624,-118.44938,47,26,88,66
431,Jug Start to Acid Wash Right,Acid Wash Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107408757/jug-start-to-acid-wash-right,3.0,-1,Boulder,V7,1,,37.41625,-118.44931000000001,69,20,81,135
432,Jug Start to Acid Wash,Acid Wash Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/116582459/jug-start-to-acid-wash,3.0,-1,Boulder,V7,1,15.0,37.41625,-118.44931000000001,2,2,1,2
433,Disco Tramp,Happy Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/113904573/disco-tramp,2.3,-1,Boulder,V7,1,10.0,37.41747,-118.45136000000001,3,2,1,2
434,Redrum,Solarium Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106068436/redrum,2.6,-1,Boulder,V7,1,6.0,37.41737,-118.45125,17,9,46,23
435,Vampyros Rheinstor,Shadow Play Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111726310/vampyros-rheinstor,2.3,-1,Boulder,V7,1,,37.41788,-118.45147,3,1,1,1
436,Grotesque Old Woman,Desert Skies/Morning Dove Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106126749/grotesque-old-woman,2.8,-1,Boulder,V7 PG13,1,15.0,37.41698,-118.45133,13,5,17,17
437,Extended Mr. Happy,Toxic Avenger Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/110386694/extended-mr-happy,2.0,-1,Boulder,V7,1,,37.4161,-118.45012,4,3,2,5
438,Standing Ovation,Clapper Boulder > Clapper Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107946166/standing-ovation,3.2,-1,Boulder,V7,1,12.0,37.41533,-118.44877,6,3,17,8
439,Westward Expansion,Hair Trigger Wall > Frontierland > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106279696/westward-expansion,2.5,-1,Boulder,V7,1,10.0,37.415490000000005,-118.44928,2,1,1,1
440,Sabersonic,Sabres of Paradise > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106330645/sabersonic,1.8,-1,Boulder,V7,1,12.0,37.415690000000005,-118.44957,4,2,2,3
441,Sabres of Paradise,Sabres of Paradise > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106554767/sabres-of-paradise,3.7,-1,Boulder,V7,1,35.0,37.415690000000005,-118.44957,3,2,8,1
442,The Orb,Sabres of Paradise > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112501972/the-orb,1.7,-1,Boulder,V7,1,14.0,37.415690000000005,-118.44957,3,1,0,2
443,Hand to Hand Combat Traverse,Hand to Hand Combat Wall > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106279731/hand-to-hand-combat-traverse,2.3,-1,Boulder,V7,1,20.0,37.41588,-118.44993000000001,6,3,12,5
444,Not Another Brit in Bishop,Hand to Hand Combat Wall > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/109947791/not-another-brit-in-bishop,2.9,-1,Boulder,V7,1,15.0,37.41588,-118.44993000000001,9,3,17,11
445,DB's Top Shelf,Hand to Hand Combat Wall > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111725408/dbs-top-shelf,3.0,-1,Boulder,V7,1,,37.41588,-118.44993000000001,2,1,3,1
446,Froz,Safe Surfer Boulder > Split Melon Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108730377/froz,2.1,-1,Boulder,V7,1,10.0,37.417,-118.4509,7,3,9,11
447,Water Saps,Water Saps Cave > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106095521/water-saps,3.7,-1,Boulder,V7-8,1,18.0,37.41675,-118.44941999999999,6,4,8,6
