route,location,url,avg_stars,your_stars,route_type,rating,pitches,length_,area_latitude,area_longitude,url_id,grade,star_ratings,suggested_ratings,on_to_do_lists,ticks,log_star_ratings,log_ticks,log_avg_stars,log_length,log_grade,log_on_to_do_lists,sqrt_star_ratings,sqrt_ticks,sqrt_avg_stars,sqrt_length,sqrt_grade
No sleepy Yet,Hand to Hand Combat Wall > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107045594/no-sleepy-yet,0.0,-1,Boulder,V1,1,10.0,37.41588,-118.44993000000001,107045594,1.0,1,1,0,2,0.30102999566398114,0.47712125471966244,0.0,1.041392685158225,0.47712125471966244,0.0,1.0,1.4142135623730951,0.0,3.1622776601683795,1.4142135623730951
If Bishop Were France,Captain Hook Alcove > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107541995/if-bishop-were-france,2.0,-1,Boulder,V1 PG13,1,15.0,37.416,-118.45,107541995,1.0,1,1,1,2,0.30102999566398114,0.47712125471966244,0.47712125471966244,1.2041199826559246,0.47712125471966244,0.30102999566398114,1.0,1.4142135623730951,1.4142135623730951,3.872983346207417,1.4142135623730951
King Louis,King Louis > Hall of Mirrors Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107898170/king-louis,2.6,-1,Boulder,V1,1,12.0,37.41622,-118.45021000000001,107898170,1.0,7,3,6,10,0.9030899869919434,1.041392685158225,0.5563025007672872,1.1139433523068367,0.47712125471966244,0.8450980400142567,2.6457513110645907,3.1622776601683795,1.61245154965971,3.4641016151377544,1.4142135623730951
Sharp and Short,The Hall of Mirrors > Hall of Mirrors Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107898223/sharp-and-short,1.0,-1,Boulder,V1,1,10.0,37.41622,-118.45021000000001,107898223,1.0,1,1,1,3,0.30102999566398114,0.6020599913279623,0.30102999566398114,1.041392685158225,0.47712125471966244,0.30102999566398114,1.0,1.7320508075688772,1.0,3.1622776601683795,1.4142135623730951
Hugh Romney,Wavy Gravy Boulder > Wavy Gravy Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106086151/hugh-romney,1.0,-1,Boulder,V1,1,10.0,37.416470000000004,-118.44993999999998,106086151,1.0,8,2,2,16,0.9542425094393249,1.2304489213782739,0.30102999566398114,1.041392685158225,0.47712125471966244,0.47712125471966244,2.8284271247461903,4.0,1.0,3.1622776601683795,1.4142135623730951
Hippie Hyannisport,BD Boulder > Wavy Gravy Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106086627/hippie-hyannisport,1.0,-1,Boulder,V1,1,10.0,37.41657,-118.44993000000001,106086627,1.0,1,1,2,9,0.30102999566398114,1.0,0.30102999566398114,1.041392685158225,0.47712125471966244,0.47712125471966244,1.0,3.0,1.0,3.1622776601683795,1.4142135623730951
Brock,More Smack Boulders > Top Gun Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106406176/brock,1.5,-1,Boulder,V1,1,15.0,37.4191,-118.4543,106406176,1.0,2,2,3,3,0.47712125471966244,0.6020599913279623,0.3979400086720376,1.2041199826559246,0.47712125471966244,0.6020599913279623,1.4142135623730951,1.7320508075688772,1.224744871391589,3.872983346207417,1.4142135623730951
More Smack Please Vicar,More Smack Boulders > Top Gun Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106997241/more-smack-please-vicar,1.5,-1,Boulder,V1,1,,37.4191,-118.4543,106997241,1.0,2,3,1,4,0.47712125471966244,0.6989700043360187,0.3979400086720376,,0.47712125471966244,0.30102999566398114,1.4142135623730951,2.0,1.224744871391589,,1.4142135623730951
Guidebook Writer's Love-In,More Smack Boulders > Top Gun Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106997273/guidebook-writers-love-in,1.0,-1,Boulder,V1,1,,37.4191,-118.4543,106997273,1.0,2,2,1,3,0.47712125471966244,0.6020599913279623,0.30102999566398114,,0.47712125471966244,0.30102999566398114,1.4142135623730951,1.7320508075688772,1.0,,1.4142135623730951
Cockpit,Top Gun Boulders > Top Gun Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111480892/cockpit,1.0,-1,Boulder,V1,1,15.0,37.4191,-118.4546,111480892,1.0,1,1,2,3,0.30102999566398114,0.6020599913279623,0.30102999566398114,1.2041199826559246,0.47712125471966244,0.47712125471966244,1.0,1.7320508075688772,1.0,3.872983346207417,1.4142135623730951
T-Crack Left,Upper Canyon > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106126269/t-crack-left,3.5,-1,Boulder,V1 R,1,28.0,37.41876,-118.45486000000001,106126269,1.25,2,1,10,0,0.47712125471966244,0.0,0.6532125137753436,1.462397997898956,0.5118833609788743,1.041392685158225,1.4142135623730951,0.0,1.8708286933869707,5.291502622129181,1.5
T-Crack Right,Upper Canyon > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106126289/t-crack-right,3.5,-1,Boulder,V1 R,1,28.0,37.41876,-118.45486000000001,106126289,1.25,2,1,7,0,0.47712125471966244,0.0,0.6532125137753436,1.462397997898956,0.5118833609788743,0.9030899869919434,1.4142135623730951,0.0,1.8708286933869707,5.291502622129181,1.5
Unnamed 2,Girlfriend Rock > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106132923/unnamed-2,1.6,-1,Boulder,V1,1,10.0,37.4178,-118.4519,106132923,1.0,27,6,1,49,1.447158031342219,1.6989700043360185,0.4149733479708179,1.041392685158225,0.47712125471966244,0.30102999566398114,5.196152422706632,7.0,1.2649110640673518,3.1622776601683795,1.4142135623730951
Epizootic,Grindrite Boulder > Tom Peter's Slab Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112814041/epizootic,1.0,-1,Boulder,V1,1,13.0,37.41602,-118.44908999999998,112814041,1.0,1,1,0,2,0.30102999566398114,0.47712125471966244,0.30102999566398114,1.1461280356782377,0.47712125471966244,0.0,1.0,1.4142135623730951,1.0,3.605551275463989,1.4142135623730951
Liberation Management,Tom Peter's Slab > Tom Peter's Slab Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106273857/liberation-management,2.6,-1,Boulder,V1 PG13,1,20.0,37.41587,-118.44899,106273857,1.0,14,5,4,16,1.1760912590556811,1.2304489213782739,0.5563025007672872,1.322219294733919,0.47712125471966244,0.6989700043360187,3.7416573867739413,4.0,1.61245154965971,4.47213595499958,1.4142135623730951
Not High Enough,Classique Boulder > Tom Peter's Slab Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106275420/not-high-enough,1.2,-1,Boulder,V1,1,10.0,37.41607,-118.44887,106275420,1.0,9,2,2,14,1.0,1.1760912590556811,0.3424226808222062,1.041392685158225,0.47712125471966244,0.47712125471966244,3.0,3.7416573867739413,1.0954451150103321,3.1622776601683795,1.4142135623730951
Spectral Morning,Sunburst Boulder > Tom Peter's Slab Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107897660/spectral-morning,1.5,-1,Boulder,V1,1,12.0,37.41581,-118.44905,107897660,1.0,6,2,2,9,0.8450980400142567,1.0,0.3979400086720376,1.1139433523068367,0.47712125471966244,0.47712125471966244,2.449489742783178,3.0,1.224744871391589,3.4641016151377544,1.4142135623730951
Paranormal in the West Country,Jesus Chrysler Boulder > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107064190/paranormal-in-the-west-country,2.0,-1,Boulder,V1 PG13,1,,37.415820000000004,-118.44842,107064190,1.0,34,9,3,94,1.5440680443502754,1.9777236052888476,0.47712125471966244,,0.47712125471966244,0.6020599913279623,5.830951894845301,9.695359714832659,1.4142135623730951,,1.4142135623730951
Headbangers Ball,Headbangers Cave > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106275471/headbangers-ball,2.0,-1,Boulder,V1,1,10.0,37.41591,-118.44877,106275471,1.0,45,9,4,83,1.6627578316815739,1.9242792860618814,0.47712125471966244,1.041392685158225,0.47712125471966244,0.6989700043360187,6.708203932499369,9.1104335791443,1.4142135623730951,3.1622776601683795,1.4142135623730951
Masterbeat,Headbangers Cave > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106275497/masterbeat,1.5,-1,Boulder,V1,1,10.0,37.41591,-118.44877,106275497,1.0,29,10,2,64,1.4771212547196624,1.8129133566428552,0.3979400086720376,1.041392685158225,0.47712125471966244,0.47712125471966244,5.385164807134504,8.0,1.224744871391589,3.1622776601683795,1.4142135623730951
Reggae Chillin',Headbangers Cave > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/109641114/reggae-chillin,1.3,-1,Boulder,V1,1,7.0,37.41591,-118.44877,109641114,1.0,3,1,1,6,0.6020599913279623,0.8450980400142567,0.3617278360175928,0.9030899869919434,0.47712125471966244,0.30102999566398114,1.7320508075688772,2.449489742783178,1.140175425099138,2.6457513110645907,1.4142135623730951
Can't Get Around Getting Around,Get Around Boulder > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112475919/cant-get-around-getting-around,2.5,-1,Boulder,V1,1,15.0,37.41599,-118.44842,112475919,1.0,8,4,5,14,0.9542425094393249,1.1760912590556811,0.5440680443502756,1.2041199826559246,0.47712125471966244,0.7781512503836435,2.8284271247461903,3.7416573867739413,1.5811388300841898,3.872983346207417,1.4142135623730951
I Killed a Man A Man Who Looked Like me,Serengeti Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106086090/i-killed-a-man-a-man-who-looked-like-me,2.7,-1,Boulder,V1,1,18.0,37.418440000000004,-118.45268999999999,106086090,1.0,47,16,59,102,1.6812412373755872,2.012837224705172,0.568201724066995,1.2787536009528289,0.47712125471966244,1.7781512503836434,6.855654600401044,10.099504938362077,1.6431676725154984,4.242640687119285,1.4142135623730951
Weasel Robbers,Serengeti Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106086097/weasel-robbers,2.4,-1,Boulder,V1,1,18.0,37.418440000000004,-118.45268999999999,106086097,1.0,11,4,10,23,1.0791812460476247,1.380211241711606,0.531478917042255,1.2787536009528289,0.47712125471966244,1.041392685158225,3.3166247903554,4.795831523312719,1.5491933384829668,4.242640687119285,1.4142135623730951
Durban Poison Variation,Serengeti Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107323717/durban-poison-variation,2.2,-1,Boulder,V1,1,20.0,37.418440000000004,-118.45268999999999,107323717,1.0,6,2,1,11,0.8450980400142567,1.0791812460476247,0.5051499783199059,1.322219294733919,0.47712125471966244,0.30102999566398114,2.449489742783178,3.3166247903554,1.4832396974191326,4.47213595499958,1.4142135623730951
It's Raining Razorblades,Karma Alcove > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106953956/its-raining-razorblades,1.0,-1,Boulder,V1,1,15.0,37.41855,-118.45283,106953956,1.0,1,1,2,2,0.30102999566398114,0.47712125471966244,0.30102999566398114,1.2041199826559246,0.47712125471966244,0.47712125471966244,1.0,1.4142135623730951,1.0,3.872983346207417,1.4142135623730951
Nookie,Karma Alcove > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106953967/nookie,1.0,-1,Boulder,V1,1,10.0,37.41855,-118.45283,106953967,1.0,1,1,1,1,0.30102999566398114,0.30102999566398114,0.30102999566398114,1.041392685158225,0.47712125471966244,0.30102999566398114,1.0,1.0,1.0,3.1622776601683795,1.4142135623730951
Problem B,Slab Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111470685/problem-b,2.0,-1,Boulder,V1,1,10.0,37.41827,-118.45276000000001,111470685,1.0,1,1,1,3,0.30102999566398114,0.6020599913279623,0.47712125471966244,1.041392685158225,0.47712125471966244,0.30102999566398114,1.0,1.7320508075688772,1.4142135623730951,3.1622776601683795,1.4142135623730951
Problem A,Crispin Waddy Alcove > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111470725/problem-a,1.5,-1,Boulder,V1,1,10.0,37.4183,-118.45297,111470725,1.0,2,2,2,4,0.47712125471966244,0.6989700043360187,0.3979400086720376,1.041392685158225,0.47712125471966244,0.47712125471966244,1.4142135623730951,2.0,1.224744871391589,3.1622776601683795,1.4142135623730951
Don't Box Me In,Slight Inducement Boulder > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106086665/dont-box-me-in,1.6,-1,Boulder,V1,1,10.0,37.41898,-118.45338999999998,106086665,1.0,14,6,2,40,1.1760912590556811,1.6127838567197355,0.4149733479708179,1.041392685158225,0.47712125471966244,0.47712125471966244,3.7416573867739413,6.324555320336759,1.2649110640673518,3.1622776601683795,1.4142135623730951
Slight Inducement,Slight Inducement Boulder > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106086687/slight-inducement,2.9,-1,Boulder,V1,1,12.0,37.41898,-118.45338999999998,106086687,1.0,99,35,131,151,2.0,2.181843587944772,0.5910646070264991,1.1139433523068367,0.47712125471966244,2.1205739312058496,9.9498743710662,12.288205727444508,1.70293863659264,3.4641016151377544,1.4142135623730951
Andrew's Arête,Stimulus Boulder > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/110129921/andrews-arete,2.0,-1,Boulder,V1,1,13.0,37.41897,-118.45438999999999,110129921,1.0,1,1,2,1,0.30102999566398114,0.30102999566398114,0.47712125471966244,1.1461280356782377,0.47712125471966244,0.47712125471966244,1.0,1.0,1.4142135623730951,3.605551275463989,1.4142135623730951
Old Peculiar,Timmy Taylor's Boulder > Split Melon Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114153375/old-peculiar,2.0,-1,Boulder,V1,1,8.0,37.41682,-118.45066000000001,114153375,1.0,1,1,0,2,0.30102999566398114,0.47712125471966244,0.47712125471966244,0.9542425094393249,0.47712125471966244,0.0,1.0,1.4142135623730951,1.4142135623730951,2.8284271247461903,1.4142135623730951
De Nile,Cleopatra Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107915096/de-nile,2.0,-1,Boulder,V1,1,,37.41873,-118.45395,107915096,1.0,1,1,0,2,0.30102999566398114,0.47712125471966244,0.47712125471966244,,0.47712125471966244,0.0,1.0,1.4142135623730951,1.4142135623730951,,1.4142135623730951
Pupfish Souzaphone,Trombone Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112779352/pupfish-souzaphone,2.0,-1,Boulder,V1+,1,14.0,37.4171,-118.44991,112779352,1.25,3,1,1,3,0.6020599913279623,0.6020599913279623,0.47712125471966244,1.1760912590556811,0.5118833609788743,0.30102999566398114,1.7320508075688772,1.7320508075688772,1.4142135623730951,3.7416573867739413,1.5
Not The Clapper,Clapper Boulder > Clapper Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106272979/not-the-clapper,3.2,-1,Boulder,V1+,1,15.0,37.41533,-118.44877,106272979,1.25,59,20,74,81,1.7781512503836434,1.9138138523837167,0.6232492903979004,1.2041199826559246,0.5118833609788743,1.8750612633916997,7.681145747868608,9.0,1.7888543819998317,3.872983346207417,1.5
Tequila Flange,Fred Boulder > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/109139833/tequila-flange,1.0,-1,Boulder,V1+,1,15.0,37.4182,-118.4521,109139833,1.25,1,1,3,2,0.30102999566398114,0.47712125471966244,0.30102999566398114,1.2041199826559246,0.5118833609788743,0.6020599913279623,1.0,1.4142135623730951,1.0,3.872983346207417,1.5
